"post_url","date","tags","type","misc","misc"
"http://bsober.tumblr.com/post/135178985508/daily-recovery-readings-december-14","2015-12-14 10:51:28 GMT","[u'12 Step', u'A Day at a Time', u'Addiction', u'addiction recovery', u'Alcoholics Anonymous', u'Recovery', u'Relapse', u'sobriety']","text","Daily Recovery Readings-December 14","<blockquote><p>Daily Recovery Readings-December 14</p>
<p>Daily Reflections</p>
<p>REACHING OUT</p>
<p>Never talk down to an alcoholic from any moral or spiritual<br/>
hilltop; simply lay out the kit of spiritual tools for his<br/>
inspection. Show him how they worked with you.<br/>
ALCOHOLICS ANONYMOUS, p. 95</p>
<p>When I come into contact with a newcomer, do I have a<br/>
tendency to look at him from my perceived angle of success<br/>in A.A.? Do I compare him…</p></blockquote><p><a href=""http://bsober.org/2583-2/"" target=""_blank"">View On WordPress</a></p>"
"http://twelvefour89.tumblr.com/post/135123757640","2015-12-13 17:27:11 GMT","[u'pdx', u'alcoholics anonymous']","photo","[{u'caption': u'', u'exif': {u'Camera': u' BlackBerry 8520'}, u'original_size': {u'url': u'http://41.media.tumblr.com/313219a50da3313f402d6ef4dd6f75d9/tumblr_nzb4hbMgoF1r424p8o1_1280.jpg', u'width': 1280, u'height': 960}, u'alt_sizes': [{u'url': u'http://41.media.tumblr.com/313219a50da3313f402d6ef4dd6f75d9/tumblr_nzb4hbMgoF1r424p8o1_1280.jpg', u'width': 1280, u'height': 960}, {u'url': u'http://41.media.tumblr.com/313219a50da3313f402d6ef4dd6f75d9/tumblr_nzb4hbMgoF1r424p8o1_500.jpg', u'width': 500, u'height': 375}, {u'url': u'http://40.media.tumblr.com/313219a50da3313f402d6ef4dd6f75d9/tumblr_nzb4hbMgoF1r424p8o1_400.jpg', u'width': 400, u'height': 300}, {u'url': u'http://40.media.tumblr.com/313219a50da3313f402d6ef4dd6f75d9/tumblr_nzb4hbMgoF1r424p8o1_250.jpg', u'width': 250, u'height': 188}, {u'url': u'http://41.media.tumblr.com/313219a50da3313f402d6ef4dd6f75d9/tumblr_nzb4hbMgoF1r424p8o1_100.jpg', u'width': 100, u'height': 75}, {u'url': u'http://40.media.tumblr.com/313219a50da3313f402d6ef4dd6f75d9/tumblr_nzb4hbMgoF1r424p8o1_75sq.jpg', u'width': 75, u'height': 75}]}]",""
"http://soberslothling.tumblr.com/post/135100102144/just-one-of-those-nights","2015-12-13 07:24:31 GMT","[u'aa', u'alcoholics anonymous', u'alcohol', u'alcoholic', u'drug addiction']","text","just one of those nights","<p>i just wanna get drunk…… my mind was going crazy this evening, it was telling me how bad it misses the high of drugs and alcohol.</p><p>  i spent time hanging out with my sponsor tonight!!! we spent 2 hours driving around and looking at Christmas lights!!!. i ended up telling her a little about myself. she told her story at AA this evening and i feel like i have so much more respect for her and all the shit she has been thru!!! people have amazing stories and hers is intense but she is so inspiring and makes me want more sobriety!!! :) 73 days sober!!!! </p>"
"http://recovering-alcoholic.tumblr.com/post/135099576667/taken-from-a-post-i-read-on-facebook","2015-12-13 07:11:43 GMT","[u'alcohol', u'recovering alcoholic', u'alcoholism', u'AA', u'alcoholics anonymous', u'sober', u'sober living', u'sober life', u'recovery']","text","Taken from a post I read on Facebook","<p>Sometimes people talk too long in meetings. My reaction typically has been that they are holding court, so in love with the sound of their own voice that they want to share the gift with the rest of us.  Then I started to pay closer attention. </p>

<p>We come from a variety of personal and professional backgrounds. Some of us, probably very few, approach speaking in a meeting like breathing—we know what we want to say, we form our thoughts and we present them in a logical flow. There is no nervousness, no anxiety.</p>

<p>Then there’s the rest of us.  We angst over what we want to say, we’re nervous, we babble and um our way through a share, desperately trying to find a wrap up, missing it, circling back, finally just finding a close. It is not an easy effort.  </p>

<p>Worth considering next time you think someone is prattling on too long in a meeting is the idea that they know they are going on too long too. They are struggling, and, like you, wish they could find the end. A nod or a smile can be a wonderful life preserver.</p>"
"http://artistthingstosay.tumblr.com/post/135094633927/serenity-prayer-hand-lettered-print-christian","2015-12-13 05:26:56 GMT","[u'quote', u'serenity prayer', u'hand lettered print', u'alcoholics anonymous', u'recovery', u'christian art print', u'sp']","photo","[{u'caption': u'', u'exif': {u'Aperture': u'f/9', u'FocalLength': u'50mm', u'Camera': u'Nikon D700', u'ISO': 1000, u'Exposure': u'1/60th'}, u'original_size': {u'url': u'http://36.media.tumblr.com/cca61b3c98f9e200fc5d2eb99ceb6d0d/tumblr_nza74w6aRC1u7wocpo1_1280.jpg', u'width': 1000, u'height': 652}, u'alt_sizes': [{u'url': u'http://36.media.tumblr.com/cca61b3c98f9e200fc5d2eb99ceb6d0d/tumblr_nza74w6aRC1u7wocpo1_1280.jpg', u'width': 1000, u'height': 652}, {u'url': u'http://36.media.tumblr.com/cca61b3c98f9e200fc5d2eb99ceb6d0d/tumblr_nza74w6aRC1u7wocpo1_500.jpg', u'width': 500, u'height': 326}, {u'url': u'http://40.media.tumblr.com/cca61b3c98f9e200fc5d2eb99ceb6d0d/tumblr_nza74w6aRC1u7wocpo1_400.jpg', u'width': 400, u'height': 261}, {u'url': u'http://40.media.tumblr.com/cca61b3c98f9e200fc5d2eb99ceb6d0d/tumblr_nza74w6aRC1u7wocpo1_250.jpg', u'width': 250, u'height': 163}, {u'url': u'http://40.media.tumblr.com/cca61b3c98f9e200fc5d2eb99ceb6d0d/tumblr_nza74w6aRC1u7wocpo1_100.jpg', u'width': 100, u'height': 65}, {u'url': u'http://41.media.tumblr.com/cca61b3c98f9e200fc5d2eb99ceb6d0d/tumblr_nza74w6aRC1u7wocpo1_75sq.jpg', u'width': 75, u'height': 75}]}]","<p><a href=""http://ift.tt/14j37sS"">serenity prayer hand lettered print // christian art print // serenity prayer sign // god grant me the serenity</a></p>"
"http://recovery12steps.tumblr.com/post/135092459808/seating-in-a-meeting","2015-12-13 04:45:30 GMT","[u'aa', u'recovery', u'12steps', u'alcoholics', u'alcoholics anonymous']","text","Seating in a Meeting","<p>&ldquo;Just put half the effort into the steps as you did drinking and you may finally find a new happiness without the reliance on alcohol.&rdquo;</p>"
"http://the-rear-admiral.tumblr.com/post/135048172809/oh-btw-some-of-you-are-aware-that-in-high-school-i","2015-12-12 14:57:52 GMT","[u'alcoholics anonymous', u""yeah i got his permission to post this don't worry"", u'you can reblog if you want idc', u""im acting like it's nbd but i'm actually super happy for him"", u'you should see my grandfather he was telling the waitress at dinner last night the whole story']","text","","<p>oh btw some of you are aware that in high school I had a drug addict older brother. He mostly smoked pot and was an alcoholic but there may have been more going on that we didn’t know about but the bottom line was that he almost didn’t graduate high school (and wouldn’t have if he wasn’t incredibly talented and charming to begin with) and there was even a time during his senior year of high school when he and his friends snuck out of their houses to skip school on Friday and drive down to Florida for a music festival. My older brother was in the passenger seat with his seatbelt on. His best friend was lying across the back seat, no seat belt. The driver fell asleep. His best friend died in the crash that night. It was really rough on everyone involved and their families. My older brother’s problems got worse&ndash; he started stealing my Adderall, emptying the capsules and replacing them with sugar so he could sell the powder for more drug money (and possibly snorting the powder himself for a quick high; still not sure on the details there). My parents kicked him out of the house. Things got worse (of course). Then he spent some time living with my grandmother in baton rouge. She was an enabler. But that’s around the time that he decided he was going to get better. He came home and was miserably sick for two solid weeks while he detoxed. My parents took care of him. I remember my sister and I were in no mood to forgive him for what he’d put us all through.</p><p>That was six years ago. </p><p>Today, he’s an AA success story and the lessons he learned there have helped everyone in the family grown and change for the better (none of us are religious like, at all, but we all became a little more spiritual i think), and he’s graduating Suma Cum Laude from Georgia Tech as industrial engineering major. He turns 27 in mid-January. </p><p>anyway i have to deal with him being the golden child for the rest of the weekend so that’s all I’m going to say on the subject. second chances exist and people can change, dramatically, for the better.  </p>"
"http://jewelry-i-like.tumblr.com/post/135031832851/10-pc-beautiful-aa-silver-tone-charm-pendants","2015-12-12 06:40:13 GMT","[u'AA', u'Alcoholics Anonymous', u'Charms', u'jewelry supplies', u'pendants', u'Recovery Jewelry', u'crafts', u'12 Step', u'Uni']","photo","[{u'caption': u'', u'exif': {u'Aperture': u'f/2.4', u'FocalLength': u'4mm', u'Camera': u'Motorola Droid', u'ISO': 114, u'Exposure': u'1/25th'}, u'original_size': {u'url': u'http://36.media.tumblr.com/9126c7c03cc9f7322168448d546e738c/tumblr_nz8fv1YLU51u2vxnpo1_1280.jpg', u'width': 768, u'height': 1024}, u'alt_sizes': [{u'url': u'http://36.media.tumblr.com/9126c7c03cc9f7322168448d546e738c/tumblr_nz8fv1YLU51u2vxnpo1_1280.jpg', u'width': 768, u'height': 1024}, {u'url': u'http://41.media.tumblr.com/9126c7c03cc9f7322168448d546e738c/tumblr_nz8fv1YLU51u2vxnpo1_500.jpg', u'width': 500, u'height': 667}, {u'url': u'http://36.media.tumblr.com/9126c7c03cc9f7322168448d546e738c/tumblr_nz8fv1YLU51u2vxnpo1_400.jpg', u'width': 400, u'height': 533}, {u'url': u'http://40.media.tumblr.com/9126c7c03cc9f7322168448d546e738c/tumblr_nz8fv1YLU51u2vxnpo1_250.jpg', u'width': 250, u'height': 333}, {u'url': u'http://41.media.tumblr.com/9126c7c03cc9f7322168448d546e738c/tumblr_nz8fv1YLU51u2vxnpo1_100.jpg', u'width': 100, u'height': 133}, {u'url': u'http://41.media.tumblr.com/9126c7c03cc9f7322168448d546e738c/tumblr_nz8fv1YLU51u2vxnpo1_75sq.jpg', u'width': 75, u'height': 75}]}]","<p><a href=""http://ift.tt/1MA5o4W"">10 Pc Beautiful AA Silver Tone Charm Pendants – Alcoholics Anonymous - Solid Style</a> <a href=""http://ift.tt/1tOtFr7"">jewelry</a></p>"
"http://cutyourt33th.tumblr.com/post/135024054047/in-the-bathroom-at-my-meeting","2015-12-12 03:56:27 GMT","[u'me', u'my face', u'aa', u'alcoholics anonymous', u'I looked good today']","photo","[{u'caption': u'', u'exif': {u'Aperture': u'f/2.2', u'FocalLength': u'4mm', u'Camera': u' iPhone 5s', u'ISO': 400, u'Exposure': u'1/15th'}, u'original_size': {u'url': u'http://41.media.tumblr.com/8df86261e8a388dc36dc1b2535f1241b/tumblr_nz88a4g4zm1qddruzo1_1280.jpg', u'width': 1280, u'height': 1707}, u'alt_sizes': [{u'url': u'http://41.media.tumblr.com/8df86261e8a388dc36dc1b2535f1241b/tumblr_nz88a4g4zm1qddruzo1_1280.jpg', u'width': 1280, u'height': 1707}, {u'url': u'http://36.media.tumblr.com/8df86261e8a388dc36dc1b2535f1241b/tumblr_nz88a4g4zm1qddruzo1_500.jpg', u'width': 500, u'height': 667}, {u'url': u'http://40.media.tumblr.com/8df86261e8a388dc36dc1b2535f1241b/tumblr_nz88a4g4zm1qddruzo1_400.jpg', u'width': 400, u'height': 533}, {u'url': u'http://40.media.tumblr.com/8df86261e8a388dc36dc1b2535f1241b/tumblr_nz88a4g4zm1qddruzo1_250.jpg', u'width': 250, u'height': 333}, {u'url': u'http://40.media.tumblr.com/8df86261e8a388dc36dc1b2535f1241b/tumblr_nz88a4g4zm1qddruzo1_100.jpg', u'width': 100, u'height': 133}, {u'url': u'http://40.media.tumblr.com/8df86261e8a388dc36dc1b2535f1241b/tumblr_nz88a4g4zm1qddruzo1_75sq.jpg', u'width': 75, u'height': 75}]}]","<p>In the bathroom at my meeting</p>"
"http://archivesfoundation.tumblr.com/post/134993808355/on-december-11-1934-a-man-known-as-bill-w-took","2015-12-11 18:10:56 GMT","[u'Alcoholics Anonymous', u'AA', u'Betty Ford', u'Betty Ford Center', u'Johnny Cash', u'Bill W.', u'Dr. Bob', u'Spirited Republic', u'alcohol', u'addiction', u'letter', u'poster', u'December 13', u'February 15', u'1984', u'1980s', u'1983']","photo","[{u'caption': u'', u'original_size': {u'url': u'http://41.media.tumblr.com/374a82411f3994f68d6f77e57eba8177/tumblr_nz7h687lAb1skpxvro2_1280.jpg', u'width': 1225, u'height': 1604}, u'alt_sizes': [{u'url': u'http://41.media.tumblr.com/374a82411f3994f68d6f77e57eba8177/tumblr_nz7h687lAb1skpxvro2_1280.jpg', u'width': 1225, u'height': 1604}, {u'url': u'http://40.media.tumblr.com/374a82411f3994f68d6f77e57eba8177/tumblr_nz7h687lAb1skpxvro2_500.jpg', u'width': 500, u'height': 655}, {u'url': u'http://40.media.tumblr.com/374a82411f3994f68d6f77e57eba8177/tumblr_nz7h687lAb1skpxvro2_400.jpg', u'width': 400, u'height': 524}, {u'url': u'http://40.media.tumblr.com/374a82411f3994f68d6f77e57eba8177/tumblr_nz7h687lAb1skpxvro2_250.jpg', u'width': 250, u'height': 327}, {u'url': u'http://40.media.tumblr.com/374a82411f3994f68d6f77e57eba8177/tumblr_nz7h687lAb1skpxvro2_100.jpg', u'width': 100, u'height': 131}, {u'url': u'http://40.media.tumblr.com/374a82411f3994f68d6f77e57eba8177/tumblr_nz7h687lAb1skpxvro2_75sq.jpg', u'width': 75, u'height': 75}]}, {u'caption': u'', u'original_size': {u'url': u'http://41.media.tumblr.com/312b1a9dbf4080ccc871d6ece4a4751e/tumblr_nz7h687lAb1skpxvro1_1280.jpg', u'width': 1280, u'height': 1656}, u'alt_sizes': [{u'url': u'http://41.media.tumblr.com/312b1a9dbf4080ccc871d6ece4a4751e/tumblr_nz7h687lAb1skpxvro1_1280.jpg', u'width': 1280, u'height': 1656}, {u'url': u'http://41.media.tumblr.com/312b1a9dbf4080ccc871d6ece4a4751e/tumblr_nz7h687lAb1skpxvro1_500.jpg', u'width': 500, u'height': 647}, {u'url': u'http://41.media.tumblr.com/312b1a9dbf4080ccc871d6ece4a4751e/tumblr_nz7h687lAb1skpxvro1_400.jpg', u'width': 400, u'height': 518}, {u'url': u'http://40.media.tumblr.com/312b1a9dbf4080ccc871d6ece4a4751e/tumblr_nz7h687lAb1skpxvro1_250.jpg', u'width': 250, u'height': 323}, {u'url': u'http://40.media.tumblr.com/312b1a9dbf4080ccc871d6ece4a4751e/tumblr_nz7h687lAb1skpxvro1_100.jpg', u'width': 100, u'height': 129}, {u'url': u'http://41.media.tumblr.com/312b1a9dbf4080ccc871d6ece4a4751e/tumblr_nz7h687lAb1skpxvro1_75sq.jpg', u'width': 75, u'height': 75}]}]","<p><b>On December 11, 1934, a man known as Bill W. took his last drink before entering treatment for the final time.</b> Bill W. would go on to partner with a Dr. Bob to tackle the rising issue of alcohol addiction at a time when the medical profession still barely recognized it as an illness. They founded Alcoholics Anonymous in 1935 on the concept of mutual aid, in which members go through a twelve-step system to recovery. AA has now become an international organization, which seeks to spread this message of sharing and reconciliation to bring people together in the healing process.</p><p>AA has been joined by a handful of institutions in their approach to treating addiction, including the Betty Ford Center founded in 1982. Pictured here is a letter from Johnny Cash to Betty Ford, thanking her for the treatment that he received at the Center. An addict herself, Betty famously took the step of going public about her struggle with substance abuse, quickly becoming an example of success through treatment, as seen in this public service announcement poster.</p><p>You can discover these documents and much more in the current exhibit, “Spirited Republic,” which explores America’s long and often mixed relationship with alcohol through original archival documents. The exhibit is running in the O’Brien Gallery at the National Archives until January 10, 2016, so stop by before it closes! Learn more at <a href=""http://www.spiritedrepublic.org"" target=""_blank"">spiritedrepublic.org</a></p><p>Images:</p><ul><li>“I’m Living Proof You Don’t Have to Die for a Drink.” Public service advertisement, 1983. National Archives, Gerald R. Ford Presidential Library<br/></li><li>Letter from Johnny Cash to Betty Ford, February 15, 1984<br/></li></ul>"
"http://jamieroxx.tumblr.com/post/134989168992/today-in-history-dec-11-1934-bill-wilson","2015-12-11 16:31:39 GMT","[u'Today in History', u'Bill Wilson', u'alcoholics anonymous']","photo","[{u'caption': u'', u'original_size': {u'url': u'http://40.media.tumblr.com/40ceea0e352b33c99bdf90b3a4e1ff0a/tumblr_nz7ckrymN31qda15wo1_1280.png', u'width': 960, u'height': 334}, u'alt_sizes': [{u'url': u'http://40.media.tumblr.com/40ceea0e352b33c99bdf90b3a4e1ff0a/tumblr_nz7ckrymN31qda15wo1_1280.png', u'width': 960, u'height': 334}, {u'url': u'http://41.media.tumblr.com/40ceea0e352b33c99bdf90b3a4e1ff0a/tumblr_nz7ckrymN31qda15wo1_500.png', u'width': 500, u'height': 174}, {u'url': u'http://40.media.tumblr.com/40ceea0e352b33c99bdf90b3a4e1ff0a/tumblr_nz7ckrymN31qda15wo1_400.png', u'width': 400, u'height': 139}, {u'url': u'http://41.media.tumblr.com/40ceea0e352b33c99bdf90b3a4e1ff0a/tumblr_nz7ckrymN31qda15wo1_250.png', u'width': 250, u'height': 87}, {u'url': u'http://41.media.tumblr.com/40ceea0e352b33c99bdf90b3a4e1ff0a/tumblr_nz7ckrymN31qda15wo1_100.png', u'width': 100, u'height': 35}, {u'url': u'http://41.media.tumblr.com/40ceea0e352b33c99bdf90b3a4e1ff0a/tumblr_nz7ckrymN31qda15wo1_75sq.png', u'width': 75, u'height': 75}]}]","<p>Today in History: <br/>
Dec 11, 1934 – Bill Wilson, co-founder of Alcoholics Anonymous, takes his last drink and enters treatment for the last time.</p>

<p>(<a href=""https://en.wikipedia.org/wiki/Bill_W."" target=""_blank"">https://en.wikipedia.org/wiki/Bill_W.</a>)</p>

<p>*If you think you need some help with a drinking problem, I have known A LOT of people that have found some help at:<br/>
<a href=""http://www.aa.org"" target=""_blank"">www.aa.org</a></p>"
"http://bsober.tumblr.com/post/134981963848/daily-recovery-readings-december-11","2015-12-11 13:34:53 GMT","[u'12 Step', u'AA', u'Addiction', u'addiction recovery', u'Alcoholics Anonymous', u'As Bill Sees It', u'Recovery', u'Relapse', u'sobriety']","text","Daily Recovery Readings-December 11","<blockquote><p>Daily Recovery Readings-December 11</p>
<p>Daily Reflections</p>
<p>A GENUINE HUMILITY</p>
<p>&hellip; . we are actually to practice a genuine humility. This is to the end<br/>
that our great blessings may never spoil us; that we shall forever live<br/>
in thankful contemplation of Him who presides over us all.<br/>
TWELVE STEPS AND TWELVE TRADITIONS, p. 192</p>
<p>Experience has taught me that my alcoholic personality tends to be<br/>grandiose.…</p></blockquote><p><a href=""http://bsober.org/daily-recovery-readings-december-11-2/"" target=""_blank"">View On WordPress</a></p>"
"http://lmaoptsd.tumblr.com/post/134960730378/690","2015-12-11 03:34:16 GMT","[u'alcoholism', u'aa sponsor', u'mental health', u'mental illness', u'alcoholics anonymous', u'alcoholic', u'lithium', u'psychiatry']","text","6/90","<p>I&rsquo;ve been to 6 meetings in 6 days and have 6 days of sobriety. </p>

<p>My sponsor is not responding to my texts. Granted I&rsquo;m not texting him that I&rsquo;m in danger of slipping again. I&rsquo;m checking in each night that I went to a meeting and I have drank. </p>

<p>But I did ask him a question 7 hours ago and he hasn&rsquo;t responded. 3 weeks ago after agreeing to be my sponsor he said we&rsquo;d sit down and talk everything out. That hasn&rsquo;t happened or even been mentioned.</p>

<p>I met a really cool guy on Monday,  not sponsor material but friend material for sure. I called him yesterday and asked what I should expect from a sponsor. He said what&rsquo;s happening with mine is a little odd. </p>

<p>I&rsquo;m going text and call my sponsor tomorrow to check to make sure his phone is working. If it is and he&rsquo;s just not responding I will probably look for a new sponsor.</p>

<p>Also: I saw my psychiatrist this week and he tripled my lithium. I&rsquo;m having better days so far.</p>"
"http://a-thousand-nebulae.tumblr.com/post/134956964174/from-tonights-cp-speaker","2015-12-11 02:26:55 GMT","[u'aa', u'alcoholics anonymous', u'original text']","text","from tonight's CP speaker ","<p>Life is understood backwards</p>"
"http://a-thousand-nebulae.tumblr.com/post/134937470564/why-they-tell-you-to-put-your-phone-away-when-the","2015-12-10 20:29:50 GMT","[u'aa', u'Alcoholics Anonymous', u'original text']","text","Why they tell you to put your phone away when the meeting starts","<p>Last night during an AA meeting I opened tumblr on my phone and it was all just gay sex</p>"
"http://bsober.tumblr.com/post/134915913913/daily-recovery-readings-december-10","2015-12-10 12:15:32 GMT","[u'12 Step', u'AA', u'Addiction', u'Alcoholics Anonymous', u'Recovery', u'Relapse', u'sobriety']","text","Daily Recovery Readings-December 10","<blockquote><p>Daily Recovery Readings-December 10</p>
<p>Daily Reflections</p>
<p>CARRYING THE MESSAGE</p>
<p>Now, what about the rest of the Twelfth Step? The<br/>
wonderful energy it releases and the eager action by<br/>
which it carries our message to the next suffering<br/>
alcoholic and which finally translates the Twelve Steps<br/>
into action upon all our affairs is the payoff, the<br/>
magnificent reality, of Alcoholics Anonymous.<br/>TWELVE STEPS AND…</p></blockquote><p><a href=""http://bsober.org/daily-recovery-readings-december-10-2/"" target=""_blank"">View On WordPress</a></p>"
"http://melissakilleen.tumblr.com/post/134888627502/changing-a-habit","2015-12-10 01:04:04 GMT","[u'Alcoholics Anonymous', u'Bill W.', u'Charles Duhigg', u'The Power of Habit']","text","Changing a Habit","<blockquote><p><a href=""http://www.mkrecoverycoaching.com/wp-content/uploads/2013/08/melissa-new.jpg""><img src=""http://www.mkrecoverycoaching.com/wp-content/uploads/2013/08/melissa-new.jpg"" alt=""Melissa Killeen"" width=""200"" height=""243""/></a>Quitting drinking or drugging is the same as developing an exercise program or winning a football game. Simply by changing a habit, you can succeed in staying sober.</p>
<p><a href=""http://charlesduhigg.com/"">Charles Duhigg</a> investigates this theory in his 2012 book, <em><a href=""http://www.amazon.com/The-Power-Habit-What-Business/dp/081298160X"">The Power of Habit</a></em>. Duhigg uses the classic example of how Bill W., founder of Alcoholics Anonymous, stopped drinking. He expands on this tale, by adding current research…</p></blockquote><p><a href=""http://www.mkrecoverycoaching.com/2015/12/10/changing-a-habit/"">View On WordPress</a></p>"
"http://aacultwatch.tumblr.com/post/134866751513/cheers-the-fellas-friends-of-making-it-up-as","2015-12-09 18:22:26 GMT","[u'living in a fantasy land', u'i believe', u'do what i say or drink', u'alcoholics anonymous', u'cult']","photo","[{u'caption': u'', u'original_size': {u'url': u'http://36.media.tumblr.com/ec0bb60c18a186571905a1920fd3c4eb/tumblr_nz3sdemJJa1ubudoco2_400.jpg', u'width': 400, u'height': 400}, u'alt_sizes': [{u'url': u'http://36.media.tumblr.com/ec0bb60c18a186571905a1920fd3c4eb/tumblr_nz3sdemJJa1ubudoco2_400.jpg', u'width': 400, u'height': 400}, {u'url': u'http://40.media.tumblr.com/ec0bb60c18a186571905a1920fd3c4eb/tumblr_nz3sdemJJa1ubudoco2_250.jpg', u'width': 250, u'height': 250}, {u'url': u'http://36.media.tumblr.com/ec0bb60c18a186571905a1920fd3c4eb/tumblr_nz3sdemJJa1ubudoco2_100.jpg', u'width': 100, u'height': 100}, {u'url': u'http://36.media.tumblr.com/ec0bb60c18a186571905a1920fd3c4eb/tumblr_nz3sdemJJa1ubudoco2_75sq.jpg', u'width': 75, u'height': 75}]}, {u'caption': u'', u'original_size': {u'url': u'http://49.media.tumblr.com/6ee71ba1faaa1d46ce77162aaa2f6b22/tumblr_nz3sdemJJa1ubudoco1_250.gif', u'width': 220, u'height': 220}, u'alt_sizes': [{u'url': u'http://49.media.tumblr.com/6ee71ba1faaa1d46ce77162aaa2f6b22/tumblr_nz3sdemJJa1ubudoco1_250.gif', u'width': 220, u'height': 220}, {u'url': u'http://49.media.tumblr.com/6ee71ba1faaa1d46ce77162aaa2f6b22/tumblr_nz3sdemJJa1ubudoco1_100.gif', u'width': 100, u'height': 100}, {u'url': u'http://45.media.tumblr.com/6ee71ba1faaa1d46ce77162aaa2f6b22/tumblr_nz3sdemJJa1ubudoco1_75sq.gif', u'width': 75, u'height': 75}]}]","<p>Cheers, the Fella(s), Friends of Making it Up as We Go Along</p>"
